difficulty,op,bucket,nearest_pi_fraction,count
very_hard,rx,numeric_loose_pi_fraction,-17/14,1
very_hard,rx,numeric_loose_pi_fraction,-17/16,3
very_hard,rx,numeric_loose_pi_fraction,-19/15,1
very_hard,rx,numeric_loose_pi_fraction,-19/16,3
very_hard,rx,numeric_loose_pi_fraction,-2/11,329
very_hard,rx,numeric_loose_pi_fraction,-2/13,343
very_hard,rx,numeric_loose_pi_fraction,-2/15,233
very_hard,rx,numeric_loose_pi_fraction,-2/3,707
very_hard,rx,numeric_loose_pi_fraction,-2/5,605
very_hard,rx,numeric_loose_pi_fraction,-2/7,468
very_hard,rx,numeric_loose_pi_fraction,-2/9,247
very_hard,rx,numeric_loose_pi_fraction,-28/15,1
very_hard,rx,numeric_loose_pi_fraction,-3/10,394
very_hard,rx,numeric_loose_pi_fraction,-3/11,351
very_hard,rx,numeric_loose_pi_fraction,-3/13,466
very_hard,rx,numeric_loose_pi_fraction,-3/14,372
very_hard,rx,numeric_loose_pi_fraction,-3/16,285
very_hard,rx,numeric_loose_pi_fraction,-3/2,1
very_hard,rx,numeric_loose_pi_fraction,-3/4,539
very_hard,rx,numeric_loose_pi_fraction,-3/5,619
very_hard,rx,numeric_loose_pi_fraction,-3/7,400
very_hard,rx,numeric_loose_pi_fraction,-3/8,398
very_hard,rx,numeric_loose_pi_fraction,-4/11,312
very_hard,rx,numeric_loose_pi_fraction,-4/13,212
very_hard,rx,numeric_loose_pi_fraction,-4/15,390
very_hard,rx,numeric_loose_pi_fraction,-4/5,378
very_hard,rx,numeric_loose_pi_fraction,-4/7,400
very_hard,rx,numeric_loose_pi_fraction,-4/9,316
very_hard,rx,numeric_loose_pi_fraction,-5/11,326
very_hard,rx,numeric_loose_pi_fraction,-5/12,569
very_hard,rx,numeric_loose_pi_fraction,-5/13,479
very_hard,rx,numeric_loose_pi_fraction,-5/14,440
very_hard,rx,numeric_loose_pi_fraction,-5/16,450
very_hard,rx,numeric_loose_pi_fraction,-5/4,1
very_hard,rx,numeric_loose_pi_fraction,-5/6,382
very_hard,rx,numeric_loose_pi_fraction,-5/7,473
very_hard,rx,numeric_loose_pi_fraction,-5/8,376
very_hard,rx,numeric_loose_pi_fraction,-5/9,310
very_hard,rx,numeric_loose_pi_fraction,-6/11,322
very_hard,rx,numeric_loose_pi_fraction,-6/13,225
very_hard,rx,numeric_loose_pi_fraction,-6/5,2
very_hard,rx,numeric_loose_pi_fraction,-6/7,294
very_hard,rx,numeric_loose_pi_fraction,-7/10,366
very_hard,rx,numeric_loose_pi_fraction,-7/11,363
very_hard,rx,numeric_loose_pi_fraction,-7/12,572
very_hard,rx,numeric_loose_pi_fraction,-7/13,216
very_hard,rx,numeric_loose_pi_fraction,-7/15,496
very_hard,rx,numeric_loose_pi_fraction,-7/16,254
very_hard,rx,numeric_loose_pi_fraction,-7/8,265
very_hard,rx,numeric_loose_pi_fraction,-7/9,236
very_hard,rx,numeric_loose_pi_fraction,-8/11,319
very_hard,rx,numeric_loose_pi_fraction,-8/13,458
very_hard,rx,numeric_loose_pi_fraction,-8/15,476
very_hard,rx,numeric_loose_pi_fraction,-8/7,1
very_hard,rx,numeric_loose_pi_fraction,-8/9,307
very_hard,rx,numeric_loose_pi_fraction,-9/10,239
very_hard,rx,numeric_loose_pi_fraction,-9/11,267
very_hard,rx,numeric_loose_pi_fraction,-9/13,177
very_hard,rx,numeric_loose_pi_fraction,-9/14,477
very_hard,rx,numeric_loose_pi_fraction,-9/16,290
very_hard,rx,numeric_loose_pi_fraction,0,466
very_hard,rx,numeric_loose_pi_fraction,1,210
very_hard,rx,numeric_loose_pi_fraction,1/10,370
very_hard,rx,numeric_loose_pi_fraction,1/11,288
very_hard,rx,numeric_loose_pi_fraction,1/12,232
very_hard,rx,numeric_loose_pi_fraction,1/13,190
very_hard,rx,numeric_loose_pi_fraction,1/14,160
very_hard,rx,numeric_loose_pi_fraction,1/15,150
very_hard,rx,numeric_loose_pi_fraction,1/16,351
very_hard,rx,numeric_loose_pi_fraction,1/2,1493
very_hard,rx,numeric_loose_pi_fraction,1/3,1285
very_hard,rx,numeric_loose_pi_fraction,1/4,1049
very_hard,rx,numeric_loose_pi_fraction,1/5,653
very_hard,rx,numeric_loose_pi_fraction,1/6,643
very_hard,rx,numeric_loose_pi_fraction,1/7,449
very_hard,rx,numeric_loose_pi_fraction,1/8,430
very_hard,rx,numeric_loose_pi_fraction,1/9,453
very_hard,rx,numeric_loose_pi_fraction,10/11,258
very_hard,rx,numeric_loose_pi_fraction,10/13,779
very_hard,rx,numeric_loose_pi_fraction,10/9,1
very_hard,rx,numeric_loose_pi_fraction,11/10,2
very_hard,rx,numeric_loose_pi_fraction,11/12,210
very_hard,rx,numeric_loose_pi_fraction,11/13,525
very_hard,rx,numeric_loose_pi_fraction,11/14,512
very_hard,rx,numeric_loose_pi_fraction,11/15,642
very_hard,rx,numeric_loose_pi_fraction,11/16,793
very_hard,rx,numeric_loose_pi_fraction,12/11,2
very_hard,rx,numeric_loose_pi_fraction,12/13,191
very_hard,rx,numeric_loose_pi_fraction,12/7,1
very_hard,rx,numeric_loose_pi_fraction,13/12,1
very_hard,rx,numeric_loose_pi_fraction,13/14,131
very_hard,rx,numeric_loose_pi_fraction,13/15,357
very_hard,rx,numeric_loose_pi_fraction,13/16,449
very_hard,rx,numeric_loose_pi_fraction,14/15,109
very_hard,rx,numeric_loose_pi_fraction,15/14,2
very_hard,rx,numeric_loose_pi_fraction,15/16,363
very_hard,rx,numeric_loose_pi_fraction,16/15,1
very_hard,rx,numeric_loose_pi_fraction,17/14,1
very_hard,rx,numeric_loose_pi_fraction,17/15,1
very_hard,rx,numeric_loose_pi_fraction,19/16,2
very_hard,rx,numeric_loose_pi_fraction,2/11,499
very_hard,rx,numeric_loose_pi_fraction,2/13,553
very_hard,rx,numeric_loose_pi_fraction,2/15,335
very_hard,rx,numeric_loose_pi_fraction,2/3,1249
very_hard,rx,numeric_loose_pi_fraction,2/5,1250
very_hard,rx,numeric_loose_pi_fraction,2/7,865
very_hard,rx,numeric_loose_pi_fraction,2/9,389
very_hard,rx,numeric_loose_pi_fraction,21/16,1
very_hard,rx,numeric_loose_pi_fraction,23/14,1
very_hard,rx,numeric_loose_pi_fraction,29/15,1
very_hard,rx,numeric_loose_pi_fraction,3/10,698
very_hard,rx,numeric_loose_pi_fraction,3/11,638
very_hard,rx,numeric_loose_pi_fraction,3/13,783
very_hard,rx,numeric_loose_pi_fraction,3/14,636
very_hard,rx,numeric_loose_pi_fraction,3/16,500
very_hard,rx,numeric_loose_pi_fraction,3/4,1015
very_hard,rx,numeric_loose_pi_fraction,3/5,1077
very_hard,rx,numeric_loose_pi_fraction,3/7,750
very_hard,rx,numeric_loose_pi_fraction,3/8,774
very_hard,rx,numeric_loose_pi_fraction,4/11,683
very_hard,rx,numeric_loose_pi_fraction,4/13,353
very_hard,rx,numeric_loose_pi_fraction,4/15,692
very_hard,rx,numeric_loose_pi_fraction,4/3,1
very_hard,rx,numeric_loose_pi_fraction,4/5,601
very_hard,rx,numeric_loose_pi_fraction,4/7,770
very_hard,rx,numeric_loose_pi_fraction,4/9,630
very_hard,rx,numeric_loose_pi_fraction,5/11,589
very_hard,rx,numeric_loose_pi_fraction,5/12,1130
very_hard,rx,numeric_loose_pi_fraction,5/13,961
very_hard,rx,numeric_loose_pi_fraction,5/14,898
very_hard,rx,numeric_loose_pi_fraction,5/16,770
very_hard,rx,numeric_loose_pi_fraction,5/6,611
very_hard,rx,numeric_loose_pi_fraction,5/7,863
very_hard,rx,numeric_loose_pi_fraction,5/8,731
very_hard,rx,numeric_loose_pi_fraction,5/9,621
very_hard,rx,numeric_loose_pi_fraction,6/11,593
very_hard,rx,numeric_loose_pi_fraction,6/13,459
very_hard,rx,numeric_loose_pi_fraction,6/7,422
very_hard,rx,numeric_loose_pi_fraction,7/10,659
very_hard,rx,numeric_loose_pi_fraction,7/11,632
very_hard,rx,numeric_loose_pi_fraction,7/12,1040
very_hard,rx,numeric_loose_pi_fraction,7/13,420
very_hard,rx,numeric_loose_pi_fraction,7/15,947
very_hard,rx,numeric_loose_pi_fraction,7/16,569
very_hard,rx,numeric_loose_pi_fraction,7/8,419
very_hard,rx,numeric_loose_pi_fraction,7/9,412
very_hard,rx,numeric_loose_pi_fraction,8/11,593
very_hard,rx,numeric_loose_pi_fraction,8/13,811
very_hard,rx,numeric_loose_pi_fraction,8/15,1009
very_hard,rx,numeric_loose_pi_fraction,8/7,1
very_hard,rx,numeric_loose_pi_fraction,8/9,427
very_hard,rx,numeric_loose_pi_fraction,9/10,345
very_hard,rx,numeric_loose_pi_fraction,9/11,491
very_hard,rx,numeric_loose_pi_fraction,9/13,350
very_hard,rx,numeric_loose_pi_fraction,9/14,867
very_hard,rx,numeric_loose_pi_fraction,9/16,597
very_hard,rx,numeric_loose_pi_fraction,9/8,1
very_hard,rx,numeric_noisy_non_fraction,-1,425
very_hard,rx,numeric_noisy_non_fraction,-1/16,477
very_hard,rx,numeric_noisy_non_fraction,-1/2,505
very_hard,rx,numeric_noisy_non_fraction,-1/3,71
very_hard,rx,numeric_noisy_non_fraction,-11/16,16
very_hard,rx,numeric_noisy_non_fraction,-15/16,389
very_hard,rx,numeric_noisy_non_fraction,-17/16,4
very_hard,rx,numeric_noisy_non_fraction,-2/3,79
very_hard,rx,numeric_noisy_non_fraction,-5/14,60
very_hard,rx,numeric_noisy_non_fraction,-5/16,15
very_hard,rx,numeric_noisy_non_fraction,-7/15,278
very_hard,rx,numeric_noisy_non_fraction,-8/15,269
very_hard,rx,numeric_noisy_non_fraction,-9/14,64
very_hard,rx,numeric_noisy_non_fraction,0,886
very_hard,rx,numeric_noisy_non_fraction,1,452
very_hard,rx,numeric_noisy_non_fraction,1/16,592
very_hard,rx,numeric_noisy_non_fraction,1/2,1076
very_hard,rx,numeric_noisy_non_fraction,1/3,179
very_hard,rx,numeric_noisy_non_fraction,11/16,31
very_hard,rx,numeric_noisy_non_fraction,15/16,546
very_hard,rx,numeric_noisy_non_fraction,17/16,2
very_hard,rx,numeric_noisy_non_fraction,2/3,146
very_hard,rx,numeric_noisy_non_fraction,5/14,111
very_hard,rx,numeric_noisy_non_fraction,5/16,18
very_hard,rx,numeric_noisy_non_fraction,7/15,528
very_hard,rx,numeric_noisy_non_fraction,8/15,546
very_hard,rx,numeric_noisy_non_fraction,9/14,107
very_hard,rx,numeric_very_close_pi_fraction,-1,1
very_hard,rx,numeric_very_close_pi_fraction,-1/2,5
very_hard,rx,numeric_very_close_pi_fraction,-2/3,1
very_hard,rx,numeric_very_close_pi_fraction,-6/13,2
very_hard,rx,numeric_very_close_pi_fraction,-8/9,1
very_hard,rx,numeric_very_close_pi_fraction,0,3
very_hard,rx,numeric_very_close_pi_fraction,1,1
very_hard,rx,numeric_very_close_pi_fraction,1/14,1
very_hard,rx,numeric_very_close_pi_fraction,1/2,10
very_hard,rx,numeric_very_close_pi_fraction,13/14,1
very_hard,rx,numeric_very_close_pi_fraction,3/10,1
very_hard,rx,numeric_very_close_pi_fraction,3/16,1
very_hard,rx,numeric_very_close_pi_fraction,5/14,1
very_hard,rx,numeric_very_close_pi_fraction,6/11,2
very_hard,rx,numeric_very_close_pi_fraction,7/16,2
very_hard,rx,numeric_very_close_pi_fraction,7/9,2
very_hard,rx,symbolic_pi_expr,-1,1
very_hard,rx,symbolic_pi_expr,-1/2,1
very_hard,rx,symbolic_pi_expr,1,4
very_hard,rx,symbolic_pi_expr,1/2,4
very_hard,rz,numeric_close_pi_fraction,-1,3
very_hard,rz,numeric_close_pi_fraction,-1/10,5
very_hard,rz,numeric_close_pi_fraction,-1/11,5
very_hard,rz,numeric_close_pi_fraction,-1/12,9
very_hard,rz,numeric_close_pi_fraction,-1/13,12
very_hard,rz,numeric_close_pi_fraction,-1/14,5
very_hard,rz,numeric_close_pi_fraction,-1/15,6
very_hard,rz,numeric_close_pi_fraction,-1/16,4
very_hard,rz,numeric_close_pi_fraction,-1/2,17
very_hard,rz,numeric_close_pi_fraction,-1/3,9
very_hard,rz,numeric_close_pi_fraction,-1/4,10
very_hard,rz,numeric_close_pi_fraction,-1/5,6
very_hard,rz,numeric_close_pi_fraction,-1/6,5
very_hard,rz,numeric_close_pi_fraction,-1/7,9
very_hard,rz,numeric_close_pi_fraction,-1/8,5
very_hard,rz,numeric_close_pi_fraction,-1/9,18
very_hard,rz,numeric_close_pi_fraction,-10/11,3
very_hard,rz,numeric_close_pi_fraction,-10/13,5
very_hard,rz,numeric_close_pi_fraction,-11/12,6
very_hard,rz,numeric_close_pi_fraction,-11/13,6
very_hard,rz,numeric_close_pi_fraction,-11/14,7
very_hard,rz,numeric_close_pi_fraction,-11/15,11
very_hard,rz,numeric_close_pi_fraction,-11/16,12
very_hard,rz,numeric_close_pi_fraction,-12/13,6
very_hard,rz,numeric_close_pi_fraction,-13/12,1
very_hard,rz,numeric_close_pi_fraction,-13/14,7
very_hard,rz,numeric_close_pi_fraction,-13/15,5
very_hard,rz,numeric_close_pi_fraction,-13/16,7
very_hard,rz,numeric_close_pi_fraction,-14/15,4
very_hard,rz,numeric_close_pi_fraction,-15/16,4
very_hard,rz,numeric_close_pi_fraction,-2/11,6
very_hard,rz,numeric_close_pi_fraction,-2/13,10
very_hard,rz,numeric_close_pi_fraction,-2/15,6
very_hard,rz,numeric_close_pi_fraction,-2/3,8
very_hard,rz,numeric_close_pi_fraction,-2/5,8
very_hard,rz,numeric_close_pi_fraction,-2/7,7
very_hard,rz,numeric_close_pi_fraction,-2/9,10
very_hard,rz,numeric_close_pi_fraction,-3/10,8
very_hard,rz,numeric_close_pi_fraction,-3/11,9
very_hard,rz,numeric_close_pi_fraction,-3/13,5
very_hard,rz,numeric_close_pi_fraction,-3/14,12
very_hard,rz,numeric_close_pi_fraction,-3/16,4
very_hard,rz,numeric_close_pi_fraction,-3/4,11
very_hard,rz,numeric_close_pi_fraction,-3/5,5
very_hard,rz,numeric_close_pi_fraction,-3/7,6
very_hard,rz,numeric_close_pi_fraction,-3/8,10
very_hard,rz,numeric_close_pi_fraction,-4/11,9
very_hard,rz,numeric_close_pi_fraction,-4/13,9
very_hard,rz,numeric_close_pi_fraction,-4/15,8
very_hard,rz,numeric_close_pi_fraction,-4/5,4
very_hard,rz,numeric_close_pi_fraction,-4/7,11
very_hard,rz,numeric_close_pi_fraction,-4/9,8
very_hard,rz,numeric_close_pi_fraction,-5/11,14
very_hard,rz,numeric_close_pi_fraction,-5/12,10
very_hard,rz,numeric_close_pi_fraction,-5/13,8
very_hard,rz,numeric_close_pi_fraction,-5/14,12
very_hard,rz,numeric_close_pi_fraction,-5/16,10
very_hard,rz,numeric_close_pi_fraction,-5/6,6
very_hard,rz,numeric_close_pi_fraction,-5/7,8
very_hard,rz,numeric_close_pi_fraction,-5/8,6
very_hard,rz,numeric_close_pi_fraction,-5/9,12
very_hard,rz,numeric_close_pi_fraction,-6/11,7
very_hard,rz,numeric_close_pi_fraction,-6/13,8
very_hard,rz,numeric_close_pi_fraction,-6/7,7
very_hard,rz,numeric_close_pi_fraction,-7/10,7
very_hard,rz,numeric_close_pi_fraction,-7/11,11
very_hard,rz,numeric_close_pi_fraction,-7/12,11
very_hard,rz,numeric_close_pi_fraction,-7/13,4
very_hard,rz,numeric_close_pi_fraction,-7/15,9
very_hard,rz,numeric_close_pi_fraction,-7/16,7
very_hard,rz,numeric_close_pi_fraction,-7/8,5
very_hard,rz,numeric_close_pi_fraction,-7/9,10
very_hard,rz,numeric_close_pi_fraction,-8/11,10
very_hard,rz,numeric_close_pi_fraction,-8/13,7
very_hard,rz,numeric_close_pi_fraction,-8/15,16
very_hard,rz,numeric_close_pi_fraction,-8/9,10
very_hard,rz,numeric_close_pi_fraction,-9/10,8
very_hard,rz,numeric_close_pi_fraction,-9/11,5
very_hard,rz,numeric_close_pi_fraction,-9/13,10
very_hard,rz,numeric_close_pi_fraction,-9/14,9
very_hard,rz,numeric_close_pi_fraction,-9/16,8
very_hard,rz,numeric_close_pi_fraction,0,10
very_hard,rz,numeric_close_pi_fraction,1,3
very_hard,rz,numeric_close_pi_fraction,1/10,10
very_hard,rz,numeric_close_pi_fraction,1/11,9
very_hard,rz,numeric_close_pi_fraction,1/12,11
very_hard,rz,numeric_close_pi_fraction,1/13,11
very_hard,rz,numeric_close_pi_fraction,1/14,6
very_hard,rz,numeric_close_pi_fraction,1/15,7
very_hard,rz,numeric_close_pi_fraction,1/16,4
very_hard,rz,numeric_close_pi_fraction,1/2,29
very_hard,rz,numeric_close_pi_fraction,1/3,18
very_hard,rz,numeric_close_pi_fraction,1/4,17
very_hard,rz,numeric_close_pi_fraction,1/5,4
very_hard,rz,numeric_close_pi_fraction,1/6,9
very_hard,rz,numeric_close_pi_fraction,1/7,16
very_hard,rz,numeric_close_pi_fraction,1/8,5
very_hard,rz,numeric_close_pi_fraction,1/9,10
very_hard,rz,numeric_close_pi_fraction,10/11,9
very_hard,rz,numeric_close_pi_fraction,10/13,10
very_hard,rz,numeric_close_pi_fraction,11/12,9
very_hard,rz,numeric_close_pi_fraction,11/13,13
very_hard,rz,numeric_close_pi_fraction,11/14,10
very_hard,rz,numeric_close_pi_fraction,11/15,9
very_hard,rz,numeric_close_pi_fraction,11/16,10
very_hard,rz,numeric_close_pi_fraction,12/13,12
very_hard,rz,numeric_close_pi_fraction,13/14,3
very_hard,rz,numeric_close_pi_fraction,13/15,10
very_hard,rz,numeric_close_pi_fraction,13/16,11
very_hard,rz,numeric_close_pi_fraction,14/15,11
very_hard,rz,numeric_close_pi_fraction,15/16,4
very_hard,rz,numeric_close_pi_fraction,2/11,7
very_hard,rz,numeric_close_pi_fraction,2/13,8
very_hard,rz,numeric_close_pi_fraction,2/15,8
very_hard,rz,numeric_close_pi_fraction,2/3,13
very_hard,rz,numeric_close_pi_fraction,2/5,13
very_hard,rz,numeric_close_pi_fraction,2/7,7
very_hard,rz,numeric_close_pi_fraction,2/9,19
very_hard,rz,numeric_close_pi_fraction,3/10,11
very_hard,rz,numeric_close_pi_fraction,3/11,10
very_hard,rz,numeric_close_pi_fraction,3/13,14
very_hard,rz,numeric_close_pi_fraction,3/14,14
very_hard,rz,numeric_close_pi_fraction,3/16,9
very_hard,rz,numeric_close_pi_fraction,3/4,8
very_hard,rz,numeric_close_pi_fraction,3/5,6
very_hard,rz,numeric_close_pi_fraction,3/7,16
very_hard,rz,numeric_close_pi_fraction,3/8,10
very_hard,rz,numeric_close_pi_fraction,4/11,12
very_hard,rz,numeric_close_pi_fraction,4/13,16
very_hard,rz,numeric_close_pi_fraction,4/15,11
very_hard,rz,numeric_close_pi_fraction,4/5,12
very_hard,rz,numeric_close_pi_fraction,4/7,21
very_hard,rz,numeric_close_pi_fraction,4/9,14
very_hard,rz,numeric_close_pi_fraction,5/11,9
very_hard,rz,numeric_close_pi_fraction,5/12,12
very_hard,rz,numeric_close_pi_fraction,5/13,11
very_hard,rz,numeric_close_pi_fraction,5/14,10
very_hard,rz,numeric_close_pi_fraction,5/16,12
very_hard,rz,numeric_close_pi_fraction,5/6,8
very_hard,rz,numeric_close_pi_fraction,5/7,8
very_hard,rz,numeric_close_pi_fraction,5/8,12
very_hard,rz,numeric_close_pi_fraction,5/9,8
very_hard,rz,numeric_close_pi_fraction,6/11,15
very_hard,rz,numeric_close_pi_fraction,6/13,19
very_hard,rz,numeric_close_pi_fraction,6/7,12
very_hard,rz,numeric_close_pi_fraction,7/10,14
very_hard,rz,numeric_close_pi_fraction,7/11,6
very_hard,rz,numeric_close_pi_fraction,7/12,18
very_hard,rz,numeric_close_pi_fraction,7/13,13
very_hard,rz,numeric_close_pi_fraction,7/15,18
very_hard,rz,numeric_close_pi_fraction,7/16,15
very_hard,rz,numeric_close_pi_fraction,7/8,7
very_hard,rz,numeric_close_pi_fraction,7/9,8
very_hard,rz,numeric_close_pi_fraction,8/11,11
very_hard,rz,numeric_close_pi_fraction,8/13,13
very_hard,rz,numeric_close_pi_fraction,8/15,15
very_hard,rz,numeric_close_pi_fraction,8/9,8
very_hard,rz,numeric_close_pi_fraction,9/10,12
very_hard,rz,numeric_close_pi_fraction,9/11,14
very_hard,rz,numeric_close_pi_fraction,9/13,10
very_hard,rz,numeric_close_pi_fraction,9/14,16
very_hard,rz,numeric_close_pi_fraction,9/16,16
very_hard,rz,numeric_exact_pi_fraction,-1/2,19
very_hard,rz,numeric_exact_pi_fraction,-1/4,9
very_hard,rz,numeric_exact_pi_fraction,-3/4,6
very_hard,rz,numeric_exact_pi_fraction,0,1
very_hard,rz,numeric_exact_pi_fraction,1/2,17
very_hard,rz,numeric_exact_pi_fraction,1/4,7
very_hard,rz,numeric_exact_pi_fraction,3/4,14
very_hard,rz,numeric_loose_pi_fraction,-1,257
very_hard,rz,numeric_loose_pi_fraction,-1/10,326
very_hard,rz,numeric_loose_pi_fraction,-1/11,300
very_hard,rz,numeric_loose_pi_fraction,-1/12,237
very_hard,rz,numeric_loose_pi_fraction,-1/13,192
very_hard,rz,numeric_loose_pi_fraction,-1/14,152
very_hard,rz,numeric_loose_pi_fraction,-1/15,134
very_hard,rz,numeric_loose_pi_fraction,-1/16,369
very_hard,rz,numeric_loose_pi_fraction,-1/2,671
very_hard,rz,numeric_loose_pi_fraction,-1/3,887
very_hard,rz,numeric_loose_pi_fraction,-1/4,538
very_hard,rz,numeric_loose_pi_fraction,-1/5,545
very_hard,rz,numeric_loose_pi_fraction,-1/6,497
very_hard,rz,numeric_loose_pi_fraction,-1/7,380
very_hard,rz,numeric_loose_pi_fraction,-1/8,384
very_hard,rz,numeric_loose_pi_fraction,-1/9,441
very_hard,rz,numeric_loose_pi_fraction,-10/11,242
very_hard,rz,numeric_loose_pi_fraction,-10/13,557
very_hard,rz,numeric_loose_pi_fraction,-11/12,203
very_hard,rz,numeric_loose_pi_fraction,-11/13,432
very_hard,rz,numeric_loose_pi_fraction,-11/14,391
very_hard,rz,numeric_loose_pi_fraction,-11/15,394
very_hard,rz,numeric_loose_pi_fraction,-11/16,524
very_hard,rz,numeric_loose_pi_fraction,-11/9,2
very_hard,rz,numeric_loose_pi_fraction,-12/11,3
very_hard,rz,numeric_loose_pi_fraction,-12/13,175
very_hard,rz,numeric_loose_pi_fraction,-13/11,1
very_hard,rz,numeric_loose_pi_fraction,-13/12,2
very_hard,rz,numeric_loose_pi_fraction,-13/14,188
very_hard,rz,numeric_loose_pi_fraction,-13/15,308
very_hard,rz,numeric_loose_pi_fraction,-13/16,330
very_hard,rz,numeric_loose_pi_fraction,-14/13,1
very_hard,rz,numeric_loose_pi_fraction,-14/15,136
very_hard,rz,numeric_loose_pi_fraction,-15/13,2
very_hard,rz,numeric_loose_pi_fraction,-15/14,2
very_hard,rz,numeric_loose_pi_fraction,-15/16,367
very_hard,rz,numeric_loose_pi_fraction,-16/15,2
very_hard,rz,numeric_loose_pi_fraction,-17/13,1
very_hard,rz,numeric_loose_pi_fraction,-17/14,2
very_hard,rz,numeric_loose_pi_fraction,-17/16,2
very_hard,rz,numeric_loose_pi_fraction,-18/11,1
very_hard,rz,numeric_loose_pi_fraction,-19/11,1
very_hard,rz,numeric_loose_pi_fraction,-19/12,1
very_hard,rz,numeric_loose_pi_fraction,-19/15,1
very_hard,rz,numeric_loose_pi_fraction,-2/11,420
very_hard,rz,numeric_loose_pi_fraction,-2/13,440
very_hard,rz,numeric_loose_pi_fraction,-2/15,318
very_hard,rz,numeric_loose_pi_fraction,-2/3,854
very_hard,rz,numeric_loose_pi_fraction,-2/5,730
very_hard,rz,numeric_loose_pi_fraction,-2/7,587
very_hard,rz,numeric_loose_pi_fraction,-2/9,328
very_hard,rz,numeric_loose_pi_fraction,-27/16,1
very_hard,rz,numeric_loose_pi_fraction,-3/10,480
very_hard,rz,numeric_loose_pi_fraction,-3/11,421
very_hard,rz,numeric_loose_pi_fraction,-3/13,550
very_hard,rz,numeric_loose_pi_fraction,-3/14,429
very_hard,rz,numeric_loose_pi_fraction,-3/16,335
very_hard,rz,numeric_loose_pi_fraction,-3/4,496
very_hard,rz,numeric_loose_pi_fraction,-3/5,697
very_hard,rz,numeric_loose_pi_fraction,-3/7,470
very_hard,rz,numeric_loose_pi_fraction,-3/8,465
very_hard,rz,numeric_loose_pi_fraction,-31/16,1
very_hard,rz,numeric_loose_pi_fraction,-4/11,406
very_hard,rz,numeric_loose_pi_fraction,-4/13,311
very_hard,rz,numeric_loose_pi_fraction,-4/15,454
very_hard,rz,numeric_loose_pi_fraction,-4/5,535
very_hard,rz,numeric_loose_pi_fraction,-4/7,483
very_hard,rz,numeric_loose_pi_fraction,-4/9,404
very_hard,rz,numeric_loose_pi_fraction,-5/11,412
very_hard,rz,numeric_loose_pi_fraction,-5/12,637
very_hard,rz,numeric_loose_pi_fraction,-5/13,550
very_hard,rz,numeric_loose_pi_fraction,-5/14,621
very_hard,rz,numeric_loose_pi_fraction,-5/16,542
very_hard,rz,numeric_loose_pi_fraction,-5/4,1
very_hard,rz,numeric_loose_pi_fraction,-5/6,445
very_hard,rz,numeric_loose_pi_fraction,-5/7,556
very_hard,rz,numeric_loose_pi_fraction,-5/8,491
very_hard,rz,numeric_loose_pi_fraction,-5/9,421
very_hard,rz,numeric_loose_pi_fraction,-6/11,391
very_hard,rz,numeric_loose_pi_fraction,-6/13,292
very_hard,rz,numeric_loose_pi_fraction,-6/5,1
very_hard,rz,numeric_loose_pi_fraction,-6/7,316
very_hard,rz,numeric_loose_pi_fraction,-7/10,461
very_hard,rz,numeric_loose_pi_fraction,-7/11,410
very_hard,rz,numeric_loose_pi_fraction,-7/12,727
very_hard,rz,numeric_loose_pi_fraction,-7/13,274
very_hard,rz,numeric_loose_pi_fraction,-7/15,594
very_hard,rz,numeric_loose_pi_fraction,-7/16,358
very_hard,rz,numeric_loose_pi_fraction,-7/5,1
very_hard,rz,numeric_loose_pi_fraction,-7/6,3
very_hard,rz,numeric_loose_pi_fraction,-7/8,365
very_hard,rz,numeric_loose_pi_fraction,-7/9,323
very_hard,rz,numeric_loose_pi_fraction,-8/11,372
very_hard,rz,numeric_loose_pi_fraction,-8/13,578
very_hard,rz,numeric_loose_pi_fraction,-8/15,598
very_hard,rz,numeric_loose_pi_fraction,-8/7,1
very_hard,rz,numeric_loose_pi_fraction,-8/9,393
very_hard,rz,numeric_loose_pi_fraction,-9/10,306
very_hard,rz,numeric_loose_pi_fraction,-9/11,388
very_hard,rz,numeric_loose_pi_fraction,-9/13,260
very_hard,rz,numeric_loose_pi_fraction,-9/14,588
very_hard,rz,numeric_loose_pi_fraction,-9/16,372
very_hard,rz,numeric_loose_pi_fraction,-9/5,2
very_hard,rz,numeric_loose_pi_fraction,-9/7,2
very_hard,rz,numeric_loose_pi_fraction,-9/8,2
very_hard,rz,numeric_loose_pi_fraction,0,653
very_hard,rz,numeric_loose_pi_fraction,1,251
very_hard,rz,numeric_loose_pi_fraction,1/10,427
very_hard,rz,numeric_loose_pi_fraction,1/11,325
very_hard,rz,numeric_loose_pi_fraction,1/12,292
very_hard,rz,numeric_loose_pi_fraction,1/13,234
very_hard,rz,numeric_loose_pi_fraction,1/14,179
very_hard,rz,numeric_loose_pi_fraction,1/15,165
very_hard,rz,numeric_loose_pi_fraction,1/16,470
very_hard,rz,numeric_loose_pi_fraction,1/2,1155
very_hard,rz,numeric_loose_pi_fraction,1/3,1354
very_hard,rz,numeric_loose_pi_fraction,1/4,756
very_hard,rz,numeric_loose_pi_fraction,1/5,670
very_hard,rz,numeric_loose_pi_fraction,1/6,703
very_hard,rz,numeric_loose_pi_fraction,1/7,462
very_hard,rz,numeric_loose_pi_fraction,1/8,480
very_hard,rz,numeric_loose_pi_fraction,1/9,589
