file_a,difficulty_a,file_b,difficulty_b,op_5gram_cosine
challenges/moderate/challenge-64_34.qasm,moderate,challenges/hard/challenge-56_38.qasm,hard,0.65924429
challenges/moderate/challenge-64_34.qasm,moderate,challenges/hard/challenge-56_39.qasm,hard,0.78691628
challenges/moderate/challenge-64_34.qasm,moderate,challenges/hard/challenge-64_40.qasm,hard,0.86343358
challenges/moderate/challenge-64_34.qasm,moderate,challenges/hard/challenge-64_41.qasm,hard,0.69774462
challenges/moderate/challenge-64_34.qasm,moderate,challenges/very_hard/challenge-48_42.qasm,very_hard,0.53003108
challenges/moderate/challenge-64_34.qasm,moderate,challenges/very_hard/challenge-56_43.qasm,very_hard,0.42526313
challenges/moderate/challenge-64_34.qasm,moderate,challenges/very_hard/challenge-64_44.qasm,very_hard,0.52961192
challenges/moderate/challenge-64_34.qasm,moderate,challenges/very_hard/challenge-72_45.qasm,very_hard,0.53821189
challenges/moderate/challenge-64_34.qasm,moderate,challenges/very_hard/challenge-80_46.qasm,very_hard,0.53978419
challenges/moderate/challenge-64_34.qasm,moderate,challenges/very_hard/challenge-88_47.qasm,very_hard,0.53343826
challenges/moderate/challenge-64_34.qasm,moderate,challenges/very_hard/challenge-96_48.qasm,very_hard,0.52662680
challenges/moderate/challenge-64_34.qasm,moderate,challenges/very_hard/challenge-104_49.qasm,very_hard,0.53440763
challenges/hard/challenge-40_35.qasm,hard,challenges/hard/challenge-48_36.qasm,hard,0.92121247
challenges/hard/challenge-40_35.qasm,hard,challenges/hard/challenge-48_37.qasm,hard,0.94644007
challenges/hard/challenge-40_35.qasm,hard,challenges/hard/challenge-56_38.qasm,hard,0.79500711
challenges/hard/challenge-40_35.qasm,hard,challenges/hard/challenge-56_39.qasm,hard,0.87048332
challenges/hard/challenge-40_35.qasm,hard,challenges/hard/challenge-64_40.qasm,hard,0.95718957
challenges/hard/challenge-40_35.qasm,hard,challenges/hard/challenge-64_41.qasm,hard,0.78685428
challenges/hard/challenge-40_35.qasm,hard,challenges/very_hard/challenge-48_42.qasm,very_hard,0.49453253
challenges/hard/challenge-40_35.qasm,hard,challenges/very_hard/challenge-56_43.qasm,very_hard,0.39019436
challenges/hard/challenge-40_35.qasm,hard,challenges/very_hard/challenge-64_44.qasm,very_hard,0.49027042
challenges/hard/challenge-40_35.qasm,hard,challenges/very_hard/challenge-72_45.qasm,very_hard,0.50342204
challenges/hard/challenge-40_35.qasm,hard,challenges/very_hard/challenge-80_46.qasm,very_hard,0.49972211
challenges/hard/challenge-40_35.qasm,hard,challenges/very_hard/challenge-88_47.qasm,very_hard,0.49860784
challenges/hard/challenge-40_35.qasm,hard,challenges/very_hard/challenge-96_48.qasm,very_hard,0.48953200
challenges/hard/challenge-40_35.qasm,hard,challenges/very_hard/challenge-104_49.qasm,very_hard,0.50247410
challenges/hard/challenge-48_36.qasm,hard,challenges/hard/challenge-48_37.qasm,hard,0.92349049
challenges/hard/challenge-48_36.qasm,hard,challenges/hard/challenge-56_38.qasm,hard,0.87530904
challenges/hard/challenge-48_36.qasm,hard,challenges/hard/challenge-56_39.qasm,hard,0.94648081
challenges/hard/challenge-48_36.qasm,hard,challenges/hard/challenge-64_40.qasm,hard,0.93548592
challenges/hard/challenge-48_36.qasm,hard,challenges/hard/challenge-64_41.qasm,hard,0.90404406
challenges/hard/challenge-48_36.qasm,hard,challenges/very_hard/challenge-48_42.qasm,very_hard,0.51614625
challenges/hard/challenge-48_36.qasm,hard,challenges/very_hard/challenge-56_43.qasm,very_hard,0.40277563
challenges/hard/challenge-48_36.qasm,hard,challenges/very_hard/challenge-64_44.qasm,very_hard,0.48001723
challenges/hard/challenge-48_36.qasm,hard,challenges/very_hard/challenge-72_45.qasm,very_hard,0.48647600
challenges/hard/challenge-48_36.qasm,hard,challenges/very_hard/challenge-80_46.qasm,very_hard,0.49449546
challenges/hard/challenge-48_36.qasm,hard,challenges/very_hard/challenge-88_47.qasm,very_hard,0.48127390
challenges/hard/challenge-48_36.qasm,hard,challenges/very_hard/challenge-96_48.qasm,very_hard,0.48413593
challenges/hard/challenge-48_36.qasm,hard,challenges/very_hard/challenge-104_49.qasm,very_hard,0.48266242
challenges/hard/challenge-48_37.qasm,hard,challenges/hard/challenge-56_38.qasm,hard,0.87051523
challenges/hard/challenge-48_37.qasm,hard,challenges/hard/challenge-56_39.qasm,hard,0.90055777
challenges/hard/challenge-48_37.qasm,hard,challenges/hard/challenge-64_40.qasm,hard,0.95309129
challenges/hard/challenge-48_37.qasm,hard,challenges/hard/challenge-64_41.qasm,hard,0.84540276
challenges/hard/challenge-48_37.qasm,hard,challenges/very_hard/challenge-48_42.qasm,very_hard,0.50652605
challenges/hard/challenge-48_37.qasm,hard,challenges/very_hard/challenge-56_43.qasm,very_hard,0.39529852
challenges/hard/challenge-48_37.qasm,hard,challenges/very_hard/challenge-64_44.qasm,very_hard,0.49203844
challenges/hard/challenge-48_37.qasm,hard,challenges/very_hard/challenge-72_45.qasm,very_hard,0.50384163
challenges/hard/challenge-48_37.qasm,hard,challenges/very_hard/challenge-80_46.qasm,very_hard,0.50456773
challenges/hard/challenge-48_37.qasm,hard,challenges/very_hard/challenge-88_47.qasm,very_hard,0.50088692
challenges/hard/challenge-48_37.qasm,hard,challenges/very_hard/challenge-96_48.qasm,very_hard,0.49113565
challenges/hard/challenge-48_37.qasm,hard,challenges/very_hard/challenge-104_49.qasm,very_hard,0.49984171
challenges/hard/challenge-56_38.qasm,hard,challenges/hard/challenge-56_39.qasm,hard,0.92225629
challenges/hard/challenge-56_38.qasm,hard,challenges/hard/challenge-64_40.qasm,hard,0.83087919
challenges/hard/challenge-56_38.qasm,hard,challenges/hard/challenge-64_41.qasm,hard,0.94055390
challenges/hard/challenge-56_38.qasm,hard,challenges/very_hard/challenge-48_42.qasm,very_hard,0.39231351
challenges/hard/challenge-56_38.qasm,hard,challenges/very_hard/challenge-56_43.qasm,very_hard,0.30640642
challenges/hard/challenge-56_38.qasm,hard,challenges/very_hard/challenge-64_44.qasm,very_hard,0.34306634
challenges/hard/challenge-56_38.qasm,hard,challenges/very_hard/challenge-72_45.qasm,very_hard,0.35280577
challenges/hard/challenge-56_38.qasm,hard,challenges/very_hard/challenge-80_46.qasm,very_hard,0.36039555
challenges/hard/challenge-56_38.qasm,hard,challenges/very_hard/challenge-88_47.qasm,very_hard,0.34593771
challenges/hard/challenge-56_38.qasm,hard,challenges/very_hard/challenge-96_48.qasm,very_hard,0.35014262
challenges/hard/challenge-56_38.qasm,hard,challenges/very_hard/challenge-104_49.qasm,very_hard,0.34657839
challenges/hard/challenge-56_39.qasm,hard,challenges/hard/challenge-64_40.qasm,hard,0.89416515
challenges/hard/challenge-56_39.qasm,hard,challenges/hard/challenge-64_41.qasm,hard,0.95084761
challenges/hard/challenge-56_39.qasm,hard,challenges/very_hard/challenge-48_42.qasm,very_hard,0.51325806
challenges/hard/challenge-56_39.qasm,hard,challenges/very_hard/challenge-56_43.qasm,very_hard,0.40439764
challenges/hard/challenge-56_39.qasm,hard,challenges/very_hard/challenge-64_44.qasm,very_hard,0.46587395
challenges/hard/challenge-56_39.qasm,hard,challenges/very_hard/challenge-72_45.qasm,very_hard,0.47715327
challenges/hard/challenge-56_39.qasm,hard,challenges/very_hard/challenge-80_46.qasm,very_hard,0.48568732
challenges/hard/challenge-56_39.qasm,hard,challenges/very_hard/challenge-88_47.qasm,very_hard,0.47133372
challenges/hard/challenge-56_39.qasm,hard,challenges/very_hard/challenge-96_48.qasm,very_hard,0.47469216
challenges/hard/challenge-56_39.qasm,hard,challenges/very_hard/challenge-104_49.qasm,very_hard,0.47092515
challenges/hard/challenge-64_40.qasm,hard,challenges/hard/challenge-64_41.qasm,hard,0.83073996
challenges/hard/challenge-64_40.qasm,hard,challenges/very_hard/challenge-48_42.qasm,very_hard,0.48804410
challenges/hard/challenge-64_40.qasm,hard,challenges/very_hard/challenge-56_43.qasm,very_hard,0.39159051
challenges/hard/challenge-64_40.qasm,hard,challenges/very_hard/challenge-64_44.qasm,very_hard,0.47624044
challenges/hard/challenge-64_40.qasm,hard,challenges/very_hard/challenge-72_45.qasm,very_hard,0.48516958
challenges/hard/challenge-64_40.qasm,hard,challenges/very_hard/challenge-80_46.qasm,very_hard,0.48810622
challenges/hard/challenge-64_40.qasm,hard,challenges/very_hard/challenge-88_47.qasm,very_hard,0.48353142
challenges/hard/challenge-64_40.qasm,hard,challenges/very_hard/challenge-96_48.qasm,very_hard,0.47549818
challenges/hard/challenge-64_40.qasm,hard,challenges/very_hard/challenge-104_49.qasm,very_hard,0.48838766
challenges/hard/challenge-64_41.qasm,hard,challenges/very_hard/challenge-48_42.qasm,very_hard,0.47725013
challenges/hard/challenge-64_41.qasm,hard,challenges/very_hard/challenge-56_43.qasm,very_hard,0.37857144
challenges/hard/challenge-64_41.qasm,hard,challenges/very_hard/challenge-64_44.qasm,very_hard,0.42221018
challenges/hard/challenge-64_41.qasm,hard,challenges/very_hard/challenge-72_45.qasm,very_hard,0.43239410
challenges/hard/challenge-64_41.qasm,hard,challenges/very_hard/challenge-80_46.qasm,very_hard,0.44342454
challenges/hard/challenge-64_41.qasm,hard,challenges/very_hard/challenge-88_47.qasm,very_hard,0.42521227
challenges/hard/challenge-64_41.qasm,hard,challenges/very_hard/challenge-96_48.qasm,very_hard,0.43125592
challenges/hard/challenge-64_41.qasm,hard,challenges/very_hard/challenge-104_49.qasm,very_hard,0.42633339
challenges/very_hard/challenge-48_42.qasm,very_hard,challenges/very_hard/challenge-56_43.qasm,very_hard,0.91279178
challenges/very_hard/challenge-48_42.qasm,very_hard,challenges/very_hard/challenge-64_44.qasm,very_hard,0.97434325
challenges/very_hard/challenge-48_42.qasm,very_hard,challenges/very_hard/challenge-72_45.qasm,very_hard,0.97227744
challenges/very_hard/challenge-48_42.qasm,very_hard,challenges/very_hard/challenge-80_46.qasm,very_hard,0.97855630
challenges/very_hard/challenge-48_42.qasm,very_hard,challenges/very_hard/challenge-88_47.qasm,very_hard,0.97105795
challenges/very_hard/challenge-48_42.qasm,very_hard,challenges/very_hard/challenge-96_48.qasm,very_hard,0.97920093
challenges/very_hard/challenge-48_42.qasm,very_hard,challenges/very_hard/challenge-104_49.qasm,very_hard,0.96055310
challenges/very_hard/challenge-56_43.qasm,very_hard,challenges/very_hard/challenge-64_44.qasm,very_hard,0.91985956
challenges/very_hard/challenge-56_43.qasm,very_hard,challenges/very_hard/challenge-72_45.qasm,very_hard,0.91456250
challenges/very_hard/challenge-56_43.qasm,very_hard,challenges/very_hard/challenge-80_46.qasm,very_hard,0.91149095
challenges/very_hard/challenge-56_43.qasm,very_hard,challenges/very_hard/challenge-88_47.qasm,very_hard,0.90747899
challenges/very_hard/challenge-56_43.qasm,very_hard,challenges/very_hard/challenge-96_48.qasm,very_hard,0.92314473
challenges/very_hard/challenge-56_43.qasm,very_hard,challenges/very_hard/challenge-104_49.qasm,very_hard,0.91331137
challenges/very_hard/challenge-64_44.qasm,very_hard,challenges/very_hard/challenge-72_45.qasm,very_hard,0.99399096
challenges/very_hard/challenge-64_44.qasm,very_hard,challenges/very_hard/challenge-80_46.qasm,very_hard,0.99478000
challenges/very_hard/challenge-64_44.qasm,very_hard,challenges/very_hard/challenge-88_47.qasm,very_hard,0.99513073
challenges/very_hard/challenge-64_44.qasm,very_hard,challenges/very_hard/challenge-96_48.qasm,very_hard,0.99504917
challenges/very_hard/challenge-64_44.qasm,very_hard,challenges/very_hard/challenge-104_49.qasm,very_hard,0.99277988
challenges/very_hard/challenge-72_45.qasm,very_hard,challenges/very_hard/challenge-80_46.qasm,very_hard,0.99551305
challenges/very_hard/challenge-72_45.qasm,very_hard,challenges/very_hard/challenge-88_47.qasm,very_hard,0.99541851
challenges/very_hard/challenge-72_45.qasm,very_hard,challenges/very_hard/challenge-96_48.qasm,very_hard,0.99498077
challenges/very_hard/challenge-72_45.qasm,very_hard,challenges/very_hard/challenge-104_49.qasm,very_hard,0.99396237
challenges/very_hard/challenge-80_46.qasm,very_hard,challenges/very_hard/challenge-88_47.qasm,very_hard,0.99533735
challenges/very_hard/challenge-80_46.qasm,very_hard,challenges/very_hard/challenge-96_48.qasm,very_hard,0.99618471
challenges/very_hard/challenge-80_46.qasm,very_hard,challenges/very_hard/challenge-104_49.qasm,very_hard,0.99246283
challenges/very_hard/challenge-88_47.qasm,very_hard,challenges/very_hard/challenge-96_48.qasm,very_hard,0.99500260
challenges/very_hard/challenge-88_47.qasm,very_hard,challenges/very_hard/challenge-104_49.qasm,very_hard,0.99383009
challenges/very_hard/challenge-96_48.qasm,very_hard,challenges/very_hard/challenge-104_49.qasm,very_hard,0.99120191
