path,difficulty,file,q0,q1,distance,count_undirected_entangling,cx_forward,cx_reverse,swap_count,first_gate_index,last_gate_index,span_fraction
challenges/very easy/challenge-32_5.qasm,very easy,challenge-32_5.qasm,2,13,11,8,5,3,1,31,755,0.93661061
challenges/very easy/challenge-32_5.qasm,very easy,challenge-32_5.qasm,0,8,8,8,3,5,0,208,626,0.54075032
challenges/very easy/challenge-32_5.qasm,very easy,challenge-32_5.qasm,5,29,24,8,4,4,1,236,759,0.67658473
challenges/very easy/challenge-32_5.qasm,very easy,challenge-32_5.qasm,0,13,13,7,5,2,0,18,223,0.26520052
challenges/very easy/challenge-32_5.qasm,very easy,challenge-32_5.qasm,0,15,15,7,5,2,0,44,203,0.20569211
challenges/very easy/challenge-32_5.qasm,very easy,challenge-32_5.qasm,26,30,4,7,4,3,0,93,647,0.71668823
challenges/very easy/challenge-32_5.qasm,very easy,challenge-32_5.qasm,0,7,7,7,5,2,0,356,630,0.35446313
challenges/very easy/challenge-32_5.qasm,very easy,challenge-32_5.qasm,18,27,9,6,4,2,0,81,542,0.59637775
challenges/very easy/challenge-32_5.qasm,very easy,challenge-32_5.qasm,3,27,24,6,2,4,0,84,319,0.30401035
challenges/very easy/challenge-32_5.qasm,very easy,challenge-32_5.qasm,18,25,7,6,1,5,0,120,480,0.46571798
challenges/very easy/challenge-32_5.qasm,very easy,challenge-32_5.qasm,4,9,5,6,4,2,0,138,729,0.76455369
challenges/very easy/challenge-32_5.qasm,very easy,challenge-32_5.qasm,5,15,10,6,5,1,0,147,235,0.11384217
challenges/very easy/challenge-32_5.qasm,very easy,challenge-32_5.qasm,1,9,8,6,3,3,0,274,666,0.50711514
challenges/very easy/challenge-32_5.qasm,very easy,challenge-32_5.qasm,6,12,6,6,2,4,0,379,565,0.24062096
challenges/very easy/challenge-32_5.qasm,very easy,challenge-32_5.qasm,12,28,16,6,1,5,0,402,573,0.22121604
challenges/very easy/challenge-32_5.qasm,very easy,challenge-32_5.qasm,0,2,2,5,5,0,0,1,435,0.56144890
challenges/very easy/challenge-32_5.qasm,very easy,challenge-32_5.qasm,3,18,15,5,4,1,0,59,546,0.63001294
challenges/very easy/challenge-32_5.qasm,very easy,challenge-32_5.qasm,17,18,1,5,3,2,0,111,444,0.43078913
challenges/very easy/challenge-32_5.qasm,very easy,challenge-32_5.qasm,1,31,30,5,3,2,1,127,769,0.83053040
challenges/very easy/challenge-32_5.qasm,very easy,challenge-32_5.qasm,1,23,22,5,3,2,0,130,680,0.71151358
challenges/very easy/challenge-32_5.qasm,very easy,challenge-32_5.qasm,6,20,14,4,2,2,0,61,392,0.42820181
challenges/very easy/challenge-32_5.qasm,very easy,challenge-32_5.qasm,6,11,5,4,2,2,0,63,389,0.42173351
challenges/very easy/challenge-32_5.qasm,very easy,challenge-32_5.qasm,6,17,11,4,4,0,0,67,352,0.36869340
challenges/very easy/challenge-32_5.qasm,very easy,challenge-32_5.qasm,6,7,1,4,4,0,0,68,516,0.57956016
challenges/very easy/challenge-32_5.qasm,very easy,challenge-32_5.qasm,10,12,2,4,4,0,0,75,577,0.64941785
challenges/very easy/challenge-32_5.qasm,very easy,challenge-32_5.qasm,17,20,3,4,2,2,0,113,338,0.29107374
challenges/very easy/challenge-32_5.qasm,very easy,challenge-32_5.qasm,15,23,8,4,1,3,0,144,201,0.07373868
challenges/very easy/challenge-32_5.qasm,very easy,challenge-32_5.qasm,15,17,2,4,4,0,0,160,192,0.04139715
challenges/very easy/challenge-32_5.qasm,very easy,challenge-32_5.qasm,13,24,11,4,4,0,0,221,606,0.49805951
challenges/very easy/challenge-32_5.qasm,very easy,challenge-32_5.qasm,6,27,21,4,4,0,0,353,568,0.27813713
challenges/very easy/challenge-32_5.qasm,very easy,challenge-32_5.qasm,7,8,1,4,3,1,0,355,616,0.33764554
challenges/very easy/challenge-32_5.qasm,very easy,challenge-32_5.qasm,7,30,23,4,2,2,0,432,614,0.23544631
challenges/very easy/challenge-32_5.qasm,very easy,challenge-32_5.qasm,6,30,24,4,4,0,0,490,553,0.08150065
challenges/very easy/challenge-32_5.qasm,very easy,challenge-32_5.qasm,8,30,22,4,2,2,1,633,747,0.14747736
challenges/very easy/challenge-32_5.qasm,very easy,challenge-32_5.qasm,4,13,9,4,2,2,0,669,754,0.10996119
challenges/very easy/challenge-32_5.qasm,very easy,challenge-32_5.qasm,1,4,3,3,0,3,0,4,664,0.85381630
challenges/very easy/challenge-32_5.qasm,very easy,challenge-32_5.qasm,7,17,10,3,3,0,0,51,340,0.37386805
challenges/very easy/challenge-32_5.qasm,very easy,challenge-32_5.qasm,9,31,22,3,1,2,1,136,768,0.81759379
challenges/very easy/challenge-32_5.qasm,very easy,challenge-32_5.qasm,19,30,11,3,3,0,0,165,509,0.44501940
challenges/very easy/challenge-32_5.qasm,very easy,challenge-32_5.qasm,5,24,19,3,3,0,0,239,593,0.45795602
challenges/very easy/challenge-32_5.qasm,very easy,challenge-32_5.qasm,19,26,7,3,0,3,0,268,414,0.18887451
challenges/very easy/challenge-32_5.qasm,very easy,challenge-32_5.qasm,6,28,22,3,1,2,0,406,571,0.21345408
challenges/very easy/challenge-32_5.qasm,very easy,challenge-32_5.qasm,19,28,9,3,0,3,0,418,581,0.21086675
challenges/very easy/challenge-32_5.qasm,very easy,challenge-32_5.qasm,3,12,9,3,1,2,0,423,532,0.14100906
challenges/very easy/challenge-32_5.qasm,very easy,challenge-32_5.qasm,7,28,21,3,2,1,0,709,740,0.04010349
challenges/very easy/challenge-32_5.qasm,very easy,challenge-32_5.qasm,14,17,3,2,1,1,0,57,445,0.50194049
challenges/very easy/challenge-32_5.qasm,very easy,challenge-32_5.qasm,10,21,11,2,0,2,0,72,397,0.42043984
challenges/very easy/challenge-32_5.qasm,very easy,challenge-32_5.qasm,14,26,12,2,0,2,0,96,369,0.35316947
challenges/very easy/challenge-32_5.qasm,very easy,challenge-32_5.qasm,3,25,22,2,2,0,0,122,307,0.23932730
challenges/very easy/challenge-32_5.qasm,very easy,challenge-32_5.qasm,23,31,8,2,2,0,0,133,142,0.01164295
challenges/very easy/challenge-32_5.qasm,very easy,challenge-32_5.qasm,5,19,14,2,2,0,0,148,195,0.06080207
challenges/very easy/challenge-32_5.qasm,very easy,challenge-32_5.qasm,17,23,6,2,0,2,0,168,174,0.00776197
challenges/very easy/challenge-32_5.qasm,very easy,challenge-32_5.qasm,0,14,14,2,2,0,0,225,358,0.17205692
challenges/very easy/challenge-32_5.qasm,very easy,challenge-32_5.qasm,17,27,10,2,0,2,0,241,243,0.00258732
challenges/very easy/challenge-32_5.qasm,very easy,challenge-32_5.qasm,24,29,5,2,0,2,0,260,600,0.43984476
challenges/very easy/challenge-32_5.qasm,very easy,challenge-32_5.qasm,4,19,15,2,2,0,0,270,293,0.02975420
challenges/very easy/challenge-32_5.qasm,very easy,challenge-32_5.qasm,9,30,21,2,2,0,0,273,278,0.00646831
challenges/very easy/challenge-32_5.qasm,very easy,challenge-32_5.qasm,4,30,26,2,2,0,0,279,289,0.01293661
challenges/very easy/challenge-32_5.qasm,very easy,challenge-32_5.qasm,30,31,1,2,0,2,0,283,431,0.19146184
challenges/very easy/challenge-32_5.qasm,very easy,challenge-32_5.qasm,25,30,5,2,2,0,0,288,442,0.19922380
challenges/very easy/challenge-32_5.qasm,very easy,challenge-32_5.qasm,3,15,12,2,0,2,0,318,651,0.43078913
challenges/very easy/challenge-32_5.qasm,very easy,challenge-32_5.qasm,7,13,6,2,0,2,0,366,433,0.08667529
challenges/very easy/challenge-32_5.qasm,very easy,challenge-32_5.qasm,13,25,12,2,1,1,0,367,604,0.30659767
challenges/very easy/challenge-32_5.qasm,very easy,challenge-32_5.qasm,0,27,27,2,2,0,0,376,538,0.20957309
challenges/very easy/challenge-32_5.qasm,very easy,challenge-32_5.qasm,8,27,19,2,2,0,0,380,401,0.02716688
challenges/very easy/challenge-32_5.qasm,very easy,challenge-32_5.qasm,16,20,4,2,2,0,0,395,684,0.37386805
challenges/very easy/challenge-32_5.qasm,very easy,challenge-32_5.qasm,19,31,12,2,1,1,0,413,507,0.12160414
challenges/very easy/challenge-32_5.qasm,very easy,challenge-32_5.qasm,15,31,16,2,2,0,0,440,650,0.27166882
challenges/very easy/challenge-32_5.qasm,very easy,challenge-32_5.qasm,17,21,4,2,2,0,0,449,459,0.01293661
challenges/very easy/challenge-32_5.qasm,very easy,challenge-32_5.qasm,21,22,1,2,0,2,0,455,458,0.00388098
challenges/very easy/challenge-32_5.qasm,very easy,challenge-32_5.qasm,24,25,1,2,0,2,0,470,601,0.16946960
challenges/very easy/challenge-32_5.qasm,very easy,challenge-32_5.qasm,13,18,5,2,0,2,0,474,478,0.00517464
challenges/very easy/challenge-32_5.qasm,very easy,challenge-32_5.qasm,29,30,1,2,0,2,0,487,586,0.12807245
challenges/very easy/challenge-32_5.qasm,very easy,challenge-32_5.qasm,3,30,27,2,2,0,0,492,511,0.02457956
challenges/very easy/challenge-32_5.qasm,very easy,challenge-32_5.qasm,28,30,2,2,2,0,1,499,746,0.31953428
challenges/very easy/challenge-32_5.qasm,very easy,challenge-32_5.qasm,4,5,1,2,2,0,0,670,752,0.10608021
challenges/very easy/challenge-32_5.qasm,very easy,challenge-32_5.qasm,16,23,7,2,1,1,0,681,698,0.02199224
challenges/very easy/challenge-32_5.qasm,very easy,challenge-32_5.qasm,10,23,13,2,0,2,0,692,694,0.00258732
challenges/very easy/challenge-32_5.qasm,very easy,challenge-32_5.qasm,9,28,19,2,0,2,0,701,703,0.00258732
challenges/very easy/challenge-32_5.qasm,very easy,challenge-32_5.qasm,4,14,10,2,0,2,0,706,727,0.02716688
challenges/very easy/challenge-32_5.qasm,very easy,challenge-32_5.qasm,5,28,23,2,0,2,0,717,745,0.03622251
challenges/very easy/challenge-32_5.qasm,very easy,challenge-32_5.qasm,4,28,24,2,2,0,0,718,725,0.00905563
challenges/very easy/challenge-32_5.qasm,very easy,challenge-32_5.qasm,7,9,2,2,0,2,0,741,744,0.00388098
challenges/very easy/challenge-32_5.qasm,very easy,challenge-32_5.qasm,7,14,7,1,1,0,0,98,98,0.00000000
challenges/very easy/challenge-32_5.qasm,very easy,challenge-32_5.qasm,9,23,14,1,0,1,0,137,137,0.00000000
challenges/very easy/challenge-32_5.qasm,very easy,challenge-32_5.qasm,15,18,3,1,1,0,0,182,182,0.00000000
challenges/very easy/challenge-32_5.qasm,very easy,challenge-32_5.qasm,0,5,5,1,0,1,0,194,194,0.00000000
challenges/very easy/challenge-32_5.qasm,very easy,challenge-32_5.qasm,18,23,5,1,0,1,0,197,197,0.00000000
challenges/very easy/challenge-32_5.qasm,very easy,challenge-32_5.qasm,0,24,24,1,1,0,0,217,217,0.00000000
challenges/very easy/challenge-32_5.qasm,very easy,challenge-32_5.qasm,8,14,6,1,1,0,0,228,228,0.00000000
challenges/very easy/challenge-32_5.qasm,very easy,challenge-32_5.qasm,2,8,6,1,0,1,0,231,231,0.00000000
challenges/very easy/challenge-32_5.qasm,very easy,challenge-32_5.qasm,15,27,12,1,1,0,0,242,242,0.00000000
challenges/very easy/challenge-32_5.qasm,very easy,challenge-32_5.qasm,18,30,12,1,1,0,0,285,285,0.00000000
challenges/very easy/challenge-32_5.qasm,very easy,challenge-32_5.qasm,1,30,29,1,1,0,0,290,290,0.00000000
challenges/very easy/challenge-32_5.qasm,very easy,challenge-32_5.qasm,15,19,4,1,1,0,0,323,323,0.00000000
challenges/very easy/challenge-32_5.qasm,very easy,challenge-32_5.qasm,1,18,17,1,0,1,0,326,326,0.00000000
challenges/very easy/challenge-32_5.qasm,very easy,challenge-32_5.qasm,6,14,8,1,1,0,0,348,348,0.00000000
challenges/very easy/challenge-32_5.qasm,very easy,challenge-32_5.qasm,12,30,18,1,1,0,0,520,520,0.00000000
challenges/very easy/challenge-32_5.qasm,very easy,challenge-32_5.qasm,7,12,5,1,0,1,0,521,521,0.00000000
challenges/very easy/challenge-32_5.qasm,very easy,challenge-32_5.qasm,8,20,12,1,0,1,0,535,535,0.00000000
challenges/very easy/challenge-32_5.qasm,very easy,challenge-32_5.qasm,6,19,13,1,1,0,0,555,555,0.00000000
challenges/very easy/challenge-32_5.qasm,very easy,challenge-32_5.qasm,7,20,13,1,0,1,0,629,629,0.00000000
challenges/very easy/challenge-32_5.qasm,very easy,challenge-32_5.qasm,8,26,18,1,0,1,0,645,645,0.00000000
challenges/very easy/challenge-32_5.qasm,very easy,challenge-32_5.qasm,5,13,8,1,0,1,0,674,674,0.00000000
challenges/very easy/challenge-32_5.qasm,very easy,challenge-32_5.qasm,26,28,2,1,1,0,1,749,749,0.00000000
challenges/very easy/challenge-32_5.qasm,very easy,challenge-32_5.qasm,18,31,13,1,1,0,0,767,767,0.00000000
challenges/very easy/challenge-36_6.qasm,very easy,challenge-36_6.qasm,5,15,10,4,4,0,0,97,414,0.74413146
challenges/very easy/challenge-36_6.qasm,very easy,challenge-36_6.qasm,0,23,23,4,4,0,0,114,230,0.27230047
challenges/very easy/challenge-36_6.qasm,very easy,challenge-36_6.qasm,3,33,30,3,3,0,0,93,337,0.57276995
challenges/very easy/challenge-36_6.qasm,very easy,challenge-36_6.qasm,10,33,23,3,3,0,0,175,259,0.19718310
challenges/very easy/challenge-36_6.qasm,very easy,challenge-36_6.qasm,6,29,23,2,1,1,0,53,208,0.36384977
challenges/very easy/challenge-36_6.qasm,very easy,challenge-36_6.qasm,2,19,17,2,2,0,0,77,185,0.25352113
challenges/very easy/challenge-36_6.qasm,very easy,challenge-36_6.qasm,24,26,2,2,2,0,0,78,301,0.52347418
challenges/very easy/challenge-36_6.qasm,very easy,challenge-36_6.qasm,15,33,18,2,2,0,0,81,162,0.19014085
challenges/very easy/challenge-36_6.qasm,very easy,challenge-36_6.qasm,5,34,29,2,2,0,0,82,154,0.16901408
challenges/very easy/challenge-36_6.qasm,very easy,challenge-36_6.qasm,11,29,18,2,2,0,0,86,193,0.25117371
challenges/very easy/challenge-36_6.qasm,very easy,challenge-36_6.qasm,16,19,3,2,2,0,0,98,173,0.17605634
challenges/very easy/challenge-36_6.qasm,very easy,challenge-36_6.qasm,0,11,11,2,2,0,0,99,172,0.17136150
challenges/very easy/challenge-36_6.qasm,very easy,challenge-36_6.qasm,5,35,30,2,2,0,0,105,124,0.04460094
challenges/very easy/challenge-36_6.qasm,very easy,challenge-36_6.qasm,0,19,19,2,2,0,0,108,152,0.10328638
challenges/very easy/challenge-36_6.qasm,very easy,challenge-36_6.qasm,5,33,28,2,0,2,0,111,118,0.01643192
challenges/very easy/challenge-36_6.qasm,very easy,challenge-36_6.qasm,16,23,7,2,0,2,0,117,126,0.02112676
challenges/very easy/challenge-36_6.qasm,very easy,challenge-36_6.qasm,7,35,28,2,0,2,0,135,151,0.03755869
challenges/very easy/challenge-36_6.qasm,very easy,challenge-36_6.qasm,14,23,9,2,2,0,0,148,344,0.46009390
challenges/very easy/challenge-36_6.qasm,very easy,challenge-36_6.qasm,0,22,22,2,2,0,0,187,242,0.12910798
challenges/very easy/challenge-36_6.qasm,very easy,challenge-36_6.qasm,10,30,20,2,2,0,0,191,240,0.11502347
challenges/very easy/challenge-36_6.qasm,very easy,challenge-36_6.qasm,19,32,13,2,2,0,0,200,306,0.24882629
challenges/very easy/challenge-36_6.qasm,very easy,challenge-36_6.qasm,4,30,26,2,2,0,0,206,222,0.03755869
challenges/very easy/challenge-36_6.qasm,very easy,challenge-36_6.qasm,23,25,2,2,2,0,0,207,224,0.03990610
challenges/very easy/challenge-36_6.qasm,very easy,challenge-36_6.qasm,11,15,4,2,2,0,0,210,281,0.16666667
challenges/very easy/challenge-36_6.qasm,very easy,challenge-36_6.qasm,7,19,12,2,2,0,0,217,293,0.17840376
challenges/very easy/challenge-36_6.qasm,very easy,challenge-36_6.qasm,6,17,11,2,2,0,0,225,417,0.45070423
challenges/very easy/challenge-36_6.qasm,very easy,challenge-36_6.qasm,8,15,7,2,2,0,0,226,271,0.10563380
challenges/very easy/challenge-36_6.qasm,very easy,challenge-36_6.qasm,15,19,4,2,0,2,0,235,267,0.07511737
challenges/very easy/challenge-36_6.qasm,very easy,challenge-36_6.qasm,15,26,11,2,2,0,0,241,260,0.04460094
challenges/very easy/challenge-36_6.qasm,very easy,challenge-36_6.qasm,1,30,29,2,2,0,0,248,383,0.31690141
challenges/very easy/challenge-36_6.qasm,very easy,challenge-36_6.qasm,1,9,8,2,2,0,0,261,374,0.26525822
challenges/very easy/challenge-36_6.qasm,very easy,challenge-36_6.qasm,0,8,8,2,2,0,0,274,398,0.29107981
challenges/very easy/challenge-36_6.qasm,very easy,challenge-36_6.qasm,2,8,6,2,2,0,0,277,384,0.25117371
challenges/very easy/challenge-36_6.qasm,very easy,challenge-36_6.qasm,6,15,9,2,2,0,0,288,404,0.27230047
challenges/very easy/challenge-36_6.qasm,very easy,challenge-36_6.qasm,19,26,7,2,2,0,0,309,405,0.22535211
challenges/very easy/challenge-36_6.qasm,very easy,challenge-36_6.qasm,6,26,20,2,2,0,0,311,386,0.17605634
challenges/very easy/challenge-36_6.qasm,very easy,challenge-36_6.qasm,6,8,2,2,2,0,0,313,372,0.13849765
challenges/very easy/challenge-36_6.qasm,very easy,challenge-36_6.qasm,1,8,7,2,2,0,0,316,320,0.00938967
challenges/very easy/challenge-36_6.qasm,very easy,challenge-36_6.qasm,27,32,5,2,2,0,0,328,331,0.00704225
challenges/very easy/challenge-36_6.qasm,very easy,challenge-36_6.qasm,3,29,26,2,1,1,0,340,382,0.09859155
challenges/very easy/challenge-36_6.qasm,very easy,challenge-36_6.qasm,3,23,20,2,0,2,0,341,363,0.05164319
challenges/very easy/challenge-36_6.qasm,very easy,challenge-36_6.qasm,23,29,6,2,2,0,0,351,360,0.02112676
challenges/very easy/challenge-36_6.qasm,very easy,challenge-36_6.qasm,23,31,8,2,2,0,0,354,357,0.00704225
challenges/very easy/challenge-36_6.qasm,very easy,challenge-36_6.qasm,3,10,7,1,1,0,0,145,145,0.00000000
challenges/very easy/challenge-36_6.qasm,very easy,challenge-36_6.qasm,3,14,11,1,0,1,0,342,342,0.00000000
challenges/very easy/challenge-40_7.qasm,very easy,challenge-40_7.qasm,2,25,23,5,4,1,0,67,85,0.08530806
challenges/very easy/challenge-40_7.qasm,very easy,challenge-40_7.qasm,10,25,15,4,4,0,0,61,75,0.06635071
challenges/very easy/challenge-40_7.qasm,very easy,challenge-40_7.qasm,13,30,17,4,4,0,0,116,208,0.43601896
challenges/very easy/challenge-40_7.qasm,very easy,challenge-40_7.qasm,7,16,9,3,1,2,0,38,40,0.00947867
challenges/very easy/challenge-40_7.qasm,very easy,challenge-40_7.qasm,26,37,11,3,1,2,0,151,159,0.03791469
challenges/very easy/challenge-40_7.qasm,very easy,challenge-40_7.qasm,6,22,16,3,2,1,0,177,194,0.08056872
challenges/very easy/challenge-40_7.qasm,very easy,challenge-40_7.qasm,22,24,2,3,1,2,0,181,188,0.03317536
challenges/very easy/challenge-40_7.qasm,very easy,challenge-40_7.qasm,22,27,5,3,2,1,0,190,195,0.02369668
challenges/very easy/challenge-40_7.qasm,very easy,challenge-40_7.qasm,8,9,1,2,2,0,0,16,21,0.02369668
challenges/very easy/challenge-40_7.qasm,very easy,challenge-40_7.qasm,6,24,18,2,0,2,0,56,183,0.60189573
challenges/very easy/challenge-40_7.qasm,very easy,challenge-40_7.qasm,2,10,8,2,1,1,0,70,87,0.08056872
challenges/very easy/challenge-40_7.qasm,very easy,challenge-40_7.qasm,17,27,10,2,2,0,0,97,99,0.00947867
challenges/very easy/challenge-40_7.qasm,very easy,challenge-40_7.qasm,16,30,14,2,2,0,0,112,119,0.03317536
challenges/very easy/challenge-40_7.qasm,very easy,challenge-40_7.qasm,13,16,3,2,0,2,0,114,123,0.04265403
challenges/very easy/challenge-40_7.qasm,very easy,challenge-40_7.qasm,1,16,15,2,2,0,0,120,130,0.04739336
challenges/very easy/challenge-40_7.qasm,very easy,challenge-40_7.qasm,1,9,8,2,2,0,0,132,134,0.00947867
challenges/very easy/challenge-40_7.qasm,very easy,challenge-40_7.qasm,19,38,19,2,2,0,0,164,167,0.01421801
challenges/very easy/challenge-40_7.qasm,very easy,challenge-40_7.qasm,19,22,3,2,0,2,0,171,176,0.02369668
challenges/very easy/challenge-40_7.qasm,very easy,challenge-40_7.qasm,6,27,21,2,1,1,0,192,201,0.04265403
challenges/very easy/challenge-40_7.qasm,very easy,challenge-40_7.qasm,13,39,26,2,0,2,0,207,210,0.01421801
challenges/very easy/challenge-40_7.qasm,very easy,challenge-40_7.qasm,7,13,6,1,1,0,0,28,28,0.00000000
challenges/very easy/challenge-40_7.qasm,very easy,challenge-40_7.qasm,3,16,13,1,0,1,0,35,35,0.00000000
challenges/very easy/challenge-40_7.qasm,very easy,challenge-40_7.qasm,3,7,4,1,0,1,0,41,41,0.00000000
challenges/very easy/challenge-40_7.qasm,very easy,challenge-40_7.qasm,1,13,12,1,1,0,0,117,117,0.00000000
challenges/very easy/challenge-40_7.qasm,very easy,challenge-40_7.qasm,1,30,29,1,1,0,0,129,129,0.00000000
challenges/very easy/challenge-40_7.qasm,very easy,challenge-40_7.qasm,24,27,3,1,0,1,0,198,198,0.00000000
challenges/very easy/challenge-40_7.qasm,very easy,challenge-40_7.qasm,30,39,9,1,0,1,0,204,204,0.00000000
challenges/very easy/challenge-48_8.qasm,very easy,challenge-48_8.qasm,2,42,40,6,3,3,0,104,215,0.48898678
challenges/very easy/challenge-48_8.qasm,very easy,challenge-48_8.qasm,31,43,12,6,4,2,0,153,199,0.20264317
challenges/very easy/challenge-48_8.qasm,very easy,challenge-48_8.qasm,2,31,29,5,1,4,0,44,189,0.63876652
challenges/very easy/challenge-48_8.qasm,very easy,challenge-48_8.qasm,14,33,19,4,2,2,0,57,118,0.26872247
challenges/very easy/challenge-48_8.qasm,very easy,challenge-48_8.qasm,14,15,1,4,2,2,0,59,117,0.25550661
challenges/very easy/challenge-48_8.qasm,very easy,challenge-48_8.qasm,31,42,11,4,4,0,0,174,210,0.15859031
challenges/very easy/challenge-48_8.qasm,very easy,challenge-48_8.qasm,3,17,14,3,2,1,0,11,13,0.00881057
challenges/very easy/challenge-48_8.qasm,very easy,challenge-48_8.qasm,15,18,3,3,1,2,0,17,116,0.43612335
challenges/very easy/challenge-48_8.qasm,very easy,challenge-48_8.qasm,7,22,15,3,2,1,0,26,28,0.00881057
challenges/very easy/challenge-48_8.qasm,very easy,challenge-48_8.qasm,8,41,33,3,2,1,0,97,102,0.02202643
challenges/very easy/challenge-48_8.qasm,very easy,challenge-48_8.qasm,41,45,4,3,2,1,0,142,145,0.01321586
challenges/very easy/challenge-48_8.qasm,very easy,challenge-48_8.qasm,0,19,19,2,0,2,0,19,23,0.01762115
challenges/very easy/challenge-48_8.qasm,very easy,challenge-48_8.qasm,13,28,15,2,2,0,0,38,137,0.43612335
challenges/very easy/challenge-48_8.qasm,very easy,challenge-48_8.qasm,19,33,14,2,0,2,0,54,64,0.04405286
